longitud;latitud;parametro;abrebiatura;descripcion;anio-mes-dia;valor;categoria
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2003-02-01;68.15;50-74
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2003-04-01;67.52;50-74
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2003-08-01;50.90;50-74
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2003-10-01;54.14;50-74
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2003-11-01;69.04;50-74
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2003-12-01;72.23;50-74
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2003-02-01;60.84;50-74
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2003-04-01;56.28;50-74
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2003-08-01;56.69;50-74
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2003-11-01;51.76;50-74
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2003-12-01;74.95;50-74
-3.690833;40.437778;08;NO2;DIOXIDO_DE_NITROGENO;2003-07-01;59.94;50-74
-3.690833;40.437778;08;NO2;DIOXIDO_DE_NITROGENO;2003-11-01;73.71;50-74
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2003-01-01;63.93;50-74
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2003-02-01;74.83;50-74
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2003-03-01;55.88;50-74
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2003-05-01;54.59;50-74
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2003-06-01;73.06;50-74
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2003-07-01;60.04;50-74
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2003-08-01;63.88;50-74
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2003-09-01;60.76;50-74
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2003-10-01;69.48;50-74
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2003-11-01;64.54;50-74
-3.682222;40.421667;08;NO2;DIOXIDO_DE_NITROGENO;2003-01-01;57.42;50-74
-3.682222;40.421667;08;NO2;DIOXIDO_DE_NITROGENO;2003-03-01;55.31;50-74
-3.682222;40.421667;08;NO2;DIOXIDO_DE_NITROGENO;2003-05-01;53.61;50-74
-3.682222;40.421667;08;NO2;DIOXIDO_DE_NITROGENO;2003-06-01;61.97;50-74
-3.682222;40.421667;08;NO2;DIOXIDO_DE_NITROGENO;2003-07-01;63.85;50-74
-3.682222;40.421667;08;NO2;DIOXIDO_DE_NITROGENO;2003-09-01;64.58;50-74
-3.682222;40.421667;08;NO2;DIOXIDO_DE_NITROGENO;2003-10-01;65.86;50-74
-3.682222;40.421667;08;NO2;DIOXIDO_DE_NITROGENO;2003-11-01;63.28;50-74
-3.693611;40.402225;08;NO2;DIOXIDO_DE_NITROGENO;2003-05-01;54.36;50-74
-3.693611;40.402225;08;NO2;DIOXIDO_DE_NITROGENO;2003-06-01;49.80;50-74
-3.693611;40.402225;08;NO2;DIOXIDO_DE_NITROGENO;2003-07-01;58.96;50-74
-3.693611;40.402225;08;NO2;DIOXIDO_DE_NITROGENO;2003-09-01;64.04;50-74
-3.693611;40.402225;08;NO2;DIOXIDO_DE_NITROGENO;2003-10-01;55.95;50-74
-3.693611;40.402225;08;NO2;DIOXIDO_DE_NITROGENO;2003-11-01;71.56;50-74
-3.704170;40.447224;08;NO2;DIOXIDO_DE_NITROGENO;2003-02-01;54.35;50-74
-3.704170;40.447224;08;NO2;DIOXIDO_DE_NITROGENO;2003-04-01;50.58;50-74
-3.704170;40.447224;08;NO2;DIOXIDO_DE_NITROGENO;2003-12-01;50.34;50-74
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2003-02-01;68.31;50-74
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2003-04-01;62.67;50-74
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2003-08-01;72.75;50-74
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2003-11-01;52.54;50-74
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2003-01-01;63.54;50-74
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2003-02-01;66.38;50-74
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2003-03-01;57.20;50-74
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2003-04-01;49.93;50-74
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2003-06-01;60.36;50-74
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2003-08-01;61.03;50-74
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2003-09-01;51.93;50-74
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2003-10-01;67.70;50-74
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2003-11-01;72.24;50-74
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2003-02-01;54.50;50-74
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2003-04-01;56.02;50-74
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2003-11-01;52.07;50-74
-3.716667;40.385000;08;NO2;DIOXIDO_DE_NITROGENO;2003-04-01;58.26;50-74
-3.716667;40.385000;08;NO2;DIOXIDO_DE_NITROGENO;2003-06-01;51.15;50-74
-3.716667;40.385000;08;NO2;DIOXIDO_DE_NITROGENO;2003-08-01;65.72;50-74
-3.716667;40.385000;08;NO2;DIOXIDO_DE_NITROGENO;2003-11-01;58.94;50-74
-3.688611;40.468334;08;NO2;DIOXIDO_DE_NITROGENO;2003-02-01;74.48;50-74
-3.688611;40.468334;08;NO2;DIOXIDO_DE_NITROGENO;2003-04-01;74.53;50-74
-3.688611;40.468334;08;NO2;DIOXIDO_DE_NITROGENO;2003-07-01;58.73;50-74
-3.688611;40.468334;08;NO2;DIOXIDO_DE_NITROGENO;2003-08-01;72.93;50-74
-3.688611;40.468334;08;NO2;DIOXIDO_DE_NITROGENO;2003-10-01;58.41;50-74
-3.688611;40.468334;08;NO2;DIOXIDO_DE_NITROGENO;2003-11-01;55.44;50-74
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2003-01-01;53.71;50-74
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2003-02-01;60.76;50-74
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2003-04-01;50.00;50-74
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2003-08-01;59.34;50-74
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2003-11-01;52.89;50-74
-3.705000;40.346944;08;NO2;DIOXIDO_DE_NITROGENO;2003-04-01;50.01;50-74
-3.705000;40.346944;08;NO2;DIOXIDO_DE_NITROGENO;2003-08-01;62.19;50-74
-3.705000;40.346944;08;NO2;DIOXIDO_DE_NITROGENO;2003-10-01;50.86;50-74
-3.705000;40.346944;08;NO2;DIOXIDO_DE_NITROGENO;2003-12-01;71.36;50-74
-3.731944;40.394722;08;NO2;DIOXIDO_DE_NITROGENO;2003-02-01;63.57;50-74
-3.741834;40.406567;08;NO2;DIOXIDO_DE_NITROGENO;2003-02-01;56.96;50-74
-3.741834;40.406567;08;NO2;DIOXIDO_DE_NITROGENO;2003-04-01;65.12;50-74
-3.741834;40.406567;08;NO2;DIOXIDO_DE_NITROGENO;2003-08-01;56.69;50-74
-3.645278;40.408056;08;NO2;DIOXIDO_DE_NITROGENO;2003-02-01;63.75;50-74
-3.645278;40.408056;08;NO2;DIOXIDO_DE_NITROGENO;2003-04-01;54.02;50-74
-3.645278;40.408056;08;NO2;DIOXIDO_DE_NITROGENO;2003-08-01;58.50;50-74
-3.645278;40.408056;08;NO2;DIOXIDO_DE_NITROGENO;2003-12-01;67.79;50-74
-3.715884;40.404648;08;NO2;DIOXIDO_DE_NITROGENO;2003-02-01;62.79;50-74
-3.715884;40.404648;08;NO2;DIOXIDO_DE_NITROGENO;2003-04-01;66.57;50-74
-3.715884;40.404648;08;NO2;DIOXIDO_DE_NITROGENO;2003-08-01;51.36;50-74
-3.715884;40.404648;08;NO2;DIOXIDO_DE_NITROGENO;2003-11-01;51.39;50-74
-3.715884;40.404648;08;NO2;DIOXIDO_DE_NITROGENO;2003-12-01;72.09;50-74
-3.604444;40.450279;08;NO2;DIOXIDO_DE_NITROGENO;2003-02-01;69.12;50-74
-3.604444;40.450279;08;NO2;DIOXIDO_DE_NITROGENO;2003-04-01;64.91;50-74
-3.604444;40.450279;08;NO2;DIOXIDO_DE_NITROGENO;2003-08-01;68.07;50-74
-3.604444;40.450279;08;NO2;DIOXIDO_DE_NITROGENO;2003-11-01;60.31;50-74
-3.749167;40.420000;08;NO2;DIOXIDO_DE_NITROGENO;2003-12-01;52.23;50-74
-3.602500;40.379444;08;NO2;DIOXIDO_DE_NITROGENO;2003-02-01;56.95;50-74
-3.602500;40.379444;08;NO2;DIOXIDO_DE_NITROGENO;2003-09-01;50.53;50-74
-3.578889;40.459999;08;NO2;DIOXIDO_DE_NITROGENO;2003-01-01;61.19;50-74
-3.578889;40.459999;08;NO2;DIOXIDO_DE_NITROGENO;2003-03-01;64.59;50-74
-3.578889;40.459999;08;NO2;DIOXIDO_DE_NITROGENO;2003-05-01;61.90;50-74
-3.578889;40.459999;08;NO2;DIOXIDO_DE_NITROGENO;2003-06-01;69.59;50-74
-3.578889;40.459999;08;NO2;DIOXIDO_DE_NITROGENO;2003-07-01;60.46;50-74
-3.578889;40.459999;08;NO2;DIOXIDO_DE_NITROGENO;2003-09-01;65.65;50-74
-3.578889;40.459999;08;NO2;DIOXIDO_DE_NITROGENO;2003-10-01;50.16;50-74
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2003-02-01;53.22;50-74
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2003-04-01;52.65;50-74
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2003-06-01;52.17;50-74
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2003-08-01;65.99;50-74
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2003-10-01;49.32;50-74
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2003-11-01;62.78;50-74
-3.691945;40.422501;8;NO2;DIOXIDO_DE_NITROGENO;2004-01-01;68.47;50-74
-3.691945;40.422501;8;NO2;DIOXIDO_DE_NITROGENO;2004-02-01;55.72;50-74
-3.691945;40.422501;8;NO2;DIOXIDO_DE_NITROGENO;2004-04-01;71.71;50-74
-3.691945;40.422501;8;NO2;DIOXIDO_DE_NITROGENO;2004-05-01;64.15;50-74
-3.691945;40.422501;8;NO2;DIOXIDO_DE_NITROGENO;2004-06-01;72.30;50-74
-3.691945;40.422501;8;NO2;DIOXIDO_DE_NITROGENO;2004-09-01;67.35;50-74
-3.691945;40.422501;8;NO2;DIOXIDO_DE_NITROGENO;2004-12-01;65.93;50-74
-3.691945;40.409725;08;NO2;DIOXIDO_DE_NITROGENO;2004-02-01;70.10;50-74
-3.691945;40.409725;08;NO2;DIOXIDO_DE_NITROGENO;2004-03-01;63.65;50-74
-3.691945;40.409725;08;NO2;DIOXIDO_DE_NITROGENO;2004-07-01;70.84;50-74
-3.691945;40.409725;08;NO2;DIOXIDO_DE_NITROGENO;2004-08-01;69.76;50-74
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2004-01-01;66.86;50-74
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2004-02-01;74.11;50-74
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2004-03-01;74.99;50-74
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2004-05-01;56.36;50-74
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2004-06-01;60.32;50-74
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2004-07-01;73.48;50-74
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2004-08-01;50.83;50-74
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2004-09-01;49.52;50-74
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2004-11-01;67.48;50-74
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2004-12-01;59.47;50-74
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2004-01-01;62.44;50-74
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2004-02-01;62.15;50-74
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2004-03-01;71.74;50-74
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2004-04-01;52.61;50-74
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2004-05-01;49.25;50-74
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2004-06-01;52.60;50-74
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2004-08-01;54.40;50-74
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2004-01-01;70.56;50-74
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2004-02-01;65.80;50-74
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2004-03-01;64.87;50-74
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2004-04-01;55.42;50-74
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2004-08-01;50.99;50-74
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2004-09-01;50.41;50-74
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2004-12-01;63.25;50-74
-3.690833;40.437778;08;NO2;DIOXIDO_DE_NITROGENO;2004-05-01;64.27;50-74
-3.690833;40.437778;08;NO2;DIOXIDO_DE_NITROGENO;2004-09-01;68.21;50-74
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2004-01-01;68.57;50-74
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2004-02-01;70.33;50-74
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2004-03-01;70.55;50-74
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2004-07-01;65.14;50-74
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2004-08-01;65.65;50-74
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2004-09-01;67.84;50-74
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2004-12-01;70.88;50-74
-3.682222;40.421667;08;NO2;DIOXIDO_DE_NITROGENO;2004-05-01;62.78;50-74
-3.682222;40.421667;08;NO2;DIOXIDO_DE_NITROGENO;2004-06-01;64.96;50-74
-3.682222;40.421667;08;NO2;DIOXIDO_DE_NITROGENO;2004-08-01;73.01;50-74
-3.682222;40.421667;08;NO2;DIOXIDO_DE_NITROGENO;2004-09-01;72.02;50-74
-3.693611;40.402225;08;NO2;DIOXIDO_DE_NITROGENO;2004-02-01;65.13;50-74
-3.693611;40.402225;08;NO2;DIOXIDO_DE_NITROGENO;2004-04-01;55.58;50-74
-3.693611;40.402225;08;NO2;DIOXIDO_DE_NITROGENO;2004-12-01;66.30;50-74
-3.704170;40.447224;08;NO2;DIOXIDO_DE_NITROGENO;2004-05-01;58.22;50-74
-3.704170;40.447224;08;NO2;DIOXIDO_DE_NITROGENO;2004-06-01;66.25;50-74
-3.704170;40.447224;08;NO2;DIOXIDO_DE_NITROGENO;2004-07-01;69.54;50-74
-3.704170;40.447224;08;NO2;DIOXIDO_DE_NITROGENO;2004-09-01;55.77;50-74
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2004-01-01;56.96;50-74
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2004-03-01;68.08;50-74
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2004-07-01;62.92;50-74
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2004-08-01;54.93;50-74
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2004-09-01;59.27;50-74
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2004-11-01;52.26;50-74
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2004-12-01;60.42;50-74
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2004-01-01;67.10;50-74
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2004-02-01;58.69;50-74
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2004-03-01;61.55;50-74
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2004-07-01;57.07;50-74
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2004-08-01;60.30;50-74
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2004-09-01;70.86;50-74
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2004-12-01;60.30;50-74
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2004-01-01;65.23;50-74
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2004-02-01;63.11;50-74
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2004-03-01;64.33;50-74
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2004-10-01;67.47;50-74
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2004-11-01;64.00;50-74
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2004-12-01;53.62;50-74
-3.716667;40.385000;08;NO2;DIOXIDO_DE_NITROGENO;2004-01-01;70.65;50-74
-3.716667;40.385000;08;NO2;DIOXIDO_DE_NITROGENO;2004-02-01;62.59;50-74
-3.716667;40.385000;08;NO2;DIOXIDO_DE_NITROGENO;2004-05-01;60.28;50-74
-3.716667;40.385000;08;NO2;DIOXIDO_DE_NITROGENO;2004-06-01;66.23;50-74
-3.688611;40.468334;08;NO2;DIOXIDO_DE_NITROGENO;2004-04-01;61.74;50-74
-3.688611;40.468334;08;NO2;DIOXIDO_DE_NITROGENO;2004-05-01;59.41;50-74
-3.688611;40.468334;08;NO2;DIOXIDO_DE_NITROGENO;2004-06-01;63.71;50-74
-3.688611;40.468334;08;NO2;DIOXIDO_DE_NITROGENO;2004-08-01;70.79;50-74
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2004-01-01;67.22;50-74
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2004-02-01;49.62;50-74
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2004-03-01;60.54;50-74
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2004-04-01;49.34;50-74
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2004-09-01;52.19;50-74
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2004-11-01;69.93;50-74
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2004-12-01;59.25;50-74
-3.705000;40.346944;08;NO2;DIOXIDO_DE_NITROGENO;2004-01-01;66.38;50-74
-3.705000;40.346944;08;NO2;DIOXIDO_DE_NITROGENO;2004-05-01;51.84;50-74
-3.705000;40.346944;08;NO2;DIOXIDO_DE_NITROGENO;2004-06-01;58.45;50-74
-3.705000;40.346944;08;NO2;DIOXIDO_DE_NITROGENO;2004-07-01;58.12;50-74
-3.705000;40.346944;08;NO2;DIOXIDO_DE_NITROGENO;2004-11-01;64.17;50-74
-3.705000;40.346944;08;NO2;DIOXIDO_DE_NITROGENO;2004-12-01;63.36;50-74
-3.731944;40.394722;08;NO2;DIOXIDO_DE_NITROGENO;2004-01-01;55.88;50-74
-3.731944;40.394722;08;NO2;DIOXIDO_DE_NITROGENO;2004-02-01;54.59;50-74
-3.731944;40.394722;08;NO2;DIOXIDO_DE_NITROGENO;2004-03-01;54.59;50-74
-3.731944;40.394722;08;NO2;DIOXIDO_DE_NITROGENO;2004-10-01;67.81;50-74
-3.731944;40.394722;08;NO2;DIOXIDO_DE_NITROGENO;2004-11-01;56.77;50-74
-3.731944;40.394722;08;NO2;DIOXIDO_DE_NITROGENO;2004-12-01;53.28;50-74
-3.741834;40.406567;08;NO2;DIOXIDO_DE_NITROGENO;2004-06-01;68.02;50-74
-3.741834;40.406567;08;NO2;DIOXIDO_DE_NITROGENO;2004-08-01;54.55;50-74
-3.741834;40.406567;08;NO2;DIOXIDO_DE_NITROGENO;2004-09-01;50.52;50-74
-3.741834;40.406567;08;NO2;DIOXIDO_DE_NITROGENO;2004-11-01;71.45;50-74
-3.741834;40.406567;08;NO2;DIOXIDO_DE_NITROGENO;2004-12-01;61.29;50-74
-3.645278;40.408056;08;NO2;DIOXIDO_DE_NITROGENO;2004-01-01;59.36;50-74
-3.645278;40.408056;08;NO2;DIOXIDO_DE_NITROGENO;2004-02-01;50.90;50-74
-3.645278;40.408056;08;NO2;DIOXIDO_DE_NITROGENO;2004-03-01;57.31;50-74
-3.645278;40.408056;08;NO2;DIOXIDO_DE_NITROGENO;2004-07-01;52.68;50-74
-3.645278;40.408056;08;NO2;DIOXIDO_DE_NITROGENO;2004-09-01;55.83;50-74
-3.645278;40.408056;08;NO2;DIOXIDO_DE_NITROGENO;2004-12-01;58.27;50-74
-3.717420;40.439359;08;NO2;DIOXIDO_DE_NITROGENO;2004-07-01;53.98;50-74
-3.717420;40.439359;08;NO2;DIOXIDO_DE_NITROGENO;2004-08-01;57.69;50-74
-3.717420;40.439359;08;NO2;DIOXIDO_DE_NITROGENO;2004-09-01;62.26;50-74
-3.717420;40.439359;08;NO2;DIOXIDO_DE_NITROGENO;2004-12-01;64.00;50-74
-3.715884;40.404648;08;NO2;DIOXIDO_DE_NITROGENO;2004-03-01;63.37;50-74
-3.715884;40.404648;08;NO2;DIOXIDO_DE_NITROGENO;2004-07-01;64.43;50-74
-3.715884;40.404648;08;NO2;DIOXIDO_DE_NITROGENO;2004-11-01;60.10;50-74
-3.604444;40.450279;08;NO2;DIOXIDO_DE_NITROGENO;2004-02-01;58.81;50-74
-3.604444;40.450279;08;NO2;DIOXIDO_DE_NITROGENO;2004-06-01;50.99;50-74
-3.604444;40.450279;08;NO2;DIOXIDO_DE_NITROGENO;2004-07-01;61.64;50-74
-3.604444;40.450279;08;NO2;DIOXIDO_DE_NITROGENO;2004-08-01;49.83;50-74
-3.604444;40.450279;08;NO2;DIOXIDO_DE_NITROGENO;2004-09-01;56.05;50-74
-3.604444;40.450279;08;NO2;DIOXIDO_DE_NITROGENO;2004-12-01;63.77;50-74
-3.749167;40.420000;08;NO2;DIOXIDO_DE_NITROGENO;2004-02-01;54.86;50-74
-3.749167;40.420000;08;NO2;DIOXIDO_DE_NITROGENO;2004-10-01;68.92;50-74
-3.602500;40.379444;08;NO2;DIOXIDO_DE_NITROGENO;2004-01-01;66.36;50-74
-3.602500;40.379444;08;NO2;DIOXIDO_DE_NITROGENO;2004-02-01;71.65;50-74
-3.602500;40.379444;08;NO2;DIOXIDO_DE_NITROGENO;2004-05-01;52.89;50-74
-3.602500;40.379444;08;NO2;DIOXIDO_DE_NITROGENO;2004-11-01;69.03;50-74
-3.602500;40.379444;08;NO2;DIOXIDO_DE_NITROGENO;2004-12-01;58.98;50-74
-3.578889;40.459999;08;NO2;DIOXIDO_DE_NITROGENO;2004-02-01;70.66;50-74
-3.578889;40.459999;08;NO2;DIOXIDO_DE_NITROGENO;2004-05-01;53.60;50-74
-3.578889;40.459999;08;NO2;DIOXIDO_DE_NITROGENO;2004-06-01;53.56;50-74
-3.578889;40.459999;08;NO2;DIOXIDO_DE_NITROGENO;2004-07-01;65.43;50-74
-3.578889;40.459999;08;NO2;DIOXIDO_DE_NITROGENO;2004-08-01;64.02;50-74
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2004-01-01;64.77;50-74
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2004-02-01;57.61;50-74
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2004-03-01;65.06;50-74
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2004-04-01;59.13;50-74
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2004-09-01;67.14;50-74
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2004-12-01;69.98;50-74
-3.691945;40.422501;8;NO2;DIOXIDO_DE_NITROGENO;2005-01-01;62.44;50-74
-3.691945;40.422501;8;NO2;DIOXIDO_DE_NITROGENO;2005-02-01;72.45;50-74
-3.691945;40.422501;8;NO2;DIOXIDO_DE_NITROGENO;2005-08-01;53.43;50-74
-3.691945;40.422501;8;NO2;DIOXIDO_DE_NITROGENO;2005-09-01;71.91;50-74
-3.691945;40.422501;8;NO2;DIOXIDO_DE_NITROGENO;2005-11-01;58.47;50-74
-3.691945;40.422501;8;NO2;DIOXIDO_DE_NITROGENO;2005-12-01;66.48;50-74
-3.691945;40.409725;08;NO2;DIOXIDO_DE_NITROGENO;2005-02-01;55.60;50-74
-3.691945;40.409725;08;NO2;DIOXIDO_DE_NITROGENO;2005-04-01;70.23;50-74
-3.691945;40.409725;08;NO2;DIOXIDO_DE_NITROGENO;2005-05-01;52.24;50-74
-3.691945;40.409725;08;NO2;DIOXIDO_DE_NITROGENO;2005-06-01;72.18;50-74
-3.691945;40.409725;08;NO2;DIOXIDO_DE_NITROGENO;2005-07-01;59.02;50-74
-3.691945;40.409725;08;NO2;DIOXIDO_DE_NITROGENO;2005-09-01;74.91;50-74
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2005-01-01;55.60;50-74
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2005-02-01;67.65;50-74
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2005-03-01;73.79;50-74
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2005-04-01;49.78;50-74
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2005-09-01;58.27;50-74
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2005-12-01;53.54;50-74
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2005-01-01;54.27;50-74
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2005-02-01;67.31;50-74
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2005-03-01;59.72;50-74
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2005-04-01;53.32;50-74
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2005-07-01;62.24;50-74
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2005-09-01;67.01;50-74
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2005-12-01;50.36;50-74
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2005-01-01;55.27;50-74
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2005-02-01;65.25;50-74
