longitud;latitud;parametro;anio-mes-dia;valor
-3.705000;40.346944;85;2012-07-01;00022
-3.705000;40.346944;85;2012-08-01;00022
-3.705000;40.346944;85;2012-09-01;00022
-3.705000;40.346944;85;2012-10-01;00022
-3.705000;40.346944;85;2012-11-01;00023
-3.705000;40.346944;85;2012-12-01;00017
-3.731944;40.394722;01;2012-01-01;00003
-3.731944;40.394722;01;2012-02-01;00003
-3.731944;40.394722;01;2012-03-01;00004
-3.731944;40.394722;01;2012-04-01;00003
-3.731944;40.394722;01;2012-05-01;00002
-3.731944;40.394722;01;2012-06-01;00003
-3.731944;40.394722;01;2012-07-01;00002
-3.731944;40.394722;01;2012-08-01;00001
-3.731944;40.394722;01;2012-09-01;00001
-3.731944;40.394722;01;2012-10-01;00001
-3.731944;40.394722;01;2012-11-01;00001
-3.731944;40.394722;01;2012-12-01;00005
-3.731944;40.394722;06;2012-01-01;000.4
-3.731944;40.394722;06;2012-02-01;000.5
-3.731944;40.394722;06;2012-03-01;000.5
-3.731944;40.394722;06;2012-04-01;000.4
-3.731944;40.394722;06;2012-05-01;000.5
-3.731944;40.394722;06;2012-06-01;000.4
-3.731944;40.394722;06;2012-07-01;000.4
-3.731944;40.394722;06;2012-08-01;000.3
-3.731944;40.394722;06;2012-09-01;000.2
-3.731944;40.394722;06;2012-10-01;000.5
-3.731944;40.394722;06;2012-11-01;000.3
-3.731944;40.394722;06;2012-12-01;000.7
-3.731944;40.394722;07;2012-01-01;00004
-3.731944;40.394722;07;2012-02-01;00007
-3.731944;40.394722;07;2012-03-01;00015
-3.731944;40.394722;07;2012-04-01;00012
-3.731944;40.394722;07;2012-05-01;00006
-3.731944;40.394722;07;2012-06-01;00004
-3.731944;40.394722;07;2012-07-01;00006
-3.731944;40.394722;07;2012-08-01;00007
-3.731944;40.394722;07;2012-09-01;00001
-3.731944;40.394722;07;2012-10-01;00033
-3.731944;40.394722;07;2012-11-01;00003
-3.731944;40.394722;07;2012-12-01;00061
-3.731944;40.394722;08;2012-01-01;00020
-3.731944;40.394722;08;2012-02-01;00024
-3.731944;40.394722;08;2012-03-01;00050
-3.731944;40.394722;08;2012-04-01;00028
-3.731944;40.394722;08;2012-05-01;00035
-3.731944;40.394722;08;2012-06-01;00028
-3.731944;40.394722;08;2012-07-01;00024
-3.731944;40.394722;08;2012-08-01;00029
-3.731944;40.394722;08;2012-09-01;00010
-3.731944;40.394722;08;2012-10-01;00052
-3.731944;40.394722;08;2012-11-01;00025
-3.731944;40.394722;08;2012-12-01;00067
-3.731944;40.394722;10;2012-01-01;00012
-3.731944;40.394722;10;2012-02-01;00011
-3.731944;40.394722;10;2012-03-01;00028
-3.731944;40.394722;10;2012-04-01;00019
-3.731944;40.394722;10;2012-05-01;00016
-3.731944;40.394722;10;2012-06-01;00058
-3.731944;40.394722;10;2012-07-01;00021
-3.731944;40.394722;10;2012-08-01;00025
-3.731944;40.394722;10;2012-09-01;00014
-3.731944;40.394722;10;2012-10-01;00024
-3.731944;40.394722;10;2012-11-01;00010
-3.731944;40.394722;10;2012-12-01;00022
-3.731944;40.394722;14;2012-01-01;00040
-3.731944;40.394722;14;2012-02-01;00047
-3.731944;40.394722;14;2012-03-01;00027
-3.731944;40.394722;14;2012-04-01;00053
-3.731944;40.394722;14;2012-05-01;00044
-3.731944;40.394722;14;2012-06-01;00052
-3.731944;40.394722;14;2012-07-01;00057
-3.731944;40.394722;14;2012-08-01;00055
-3.731944;40.394722;14;2012-09-01;00069
-3.731944;40.394722;14;2012-10-01;00020
-3.731944;40.394722;14;2012-11-01;00035
-3.731944;40.394722;14;2012-12-01;00009
-3.731944;40.394722;20;2012-01-01;000.5
-3.731944;40.394722;20;2012-02-01;001.5
-3.731944;40.394722;20;2012-03-01;000.6
-3.731944;40.394722;20;2012-04-01;001.3
-3.731944;40.394722;20;2012-05-01;000.9
-3.731944;40.394722;20;2012-06-01;001.3
-3.731944;40.394722;20;2012-07-01;001.0
-3.731944;40.394722;20;2012-08-01;001.8
-3.731944;40.394722;20;2012-09-01;000.4
-3.731944;40.394722;20;2012-10-01;011.4
-3.731944;40.394722;20;2012-11-01;001.1
-3.731944;40.394722;20;2012-12-01;002.9
-3.731944;40.394722;30;2012-01-01;000.2
-3.731944;40.394722;30;2012-02-01;000.6
-3.731944;40.394722;30;2012-03-01;000.2
-3.731944;40.394722;30;2012-04-01;000.2
-3.731944;40.394722;30;2012-05-01;000.2
-3.731944;40.394722;30;2012-06-01;000.2
-3.731944;40.394722;30;2012-07-01;000.2
-3.731944;40.394722;30;2012-08-01;000.2
-3.731944;40.394722;30;2012-09-01;000.2
-3.731944;40.394722;30;2012-10-01;001.1
-3.731944;40.394722;30;2012-11-01;000.2
-3.731944;40.394722;30;2012-12-01;000.7
-3.731944;40.394722;35;2012-01-01;000.3
-3.731944;40.394722;35;2012-02-01;000.7
-3.731944;40.394722;35;2012-03-01;000.9
-3.731944;40.394722;35;2012-04-01;000.9
-3.731944;40.394722;35;2012-05-01;000.9
-3.731944;40.394722;35;2012-06-01;000.8
-3.731944;40.394722;35;2012-07-01;001.0
-3.731944;40.394722;35;2012-08-01;000.7
-3.731944;40.394722;35;2012-09-01;001.0
-3.731944;40.394722;35;2012-10-01;001.3
-3.731944;40.394722;35;2012-11-01;000.7
-3.731944;40.394722;35;2012-12-01;000.5
-3.731944;40.394722;83;2012-01-01;010.0
-3.731944;40.394722;83;2012-02-01;003.5
-3.731944;40.394722;83;2012-03-01;010.4
-3.731944;40.394722;83;2012-04-01;015.2
-3.731944;40.394722;83;2012-05-01;013.0
-3.731944;40.394722;83;2012-06-01;023.9
-3.731944;40.394722;83;2012-07-01;021.3
-3.731944;40.394722;83;2012-08-01;025.0
-3.731944;40.394722;83;2012-09-01;018.3
-3.731944;40.394722;83;2012-10-01;015.5
-3.731944;40.394722;83;2012-11-01;012.5
-3.731944;40.394722;83;2012-12-01;004.2
-3.731944;40.394722;85;2012-01-01;00022
-3.731944;40.394722;85;2012-02-01;00022
-3.731944;40.394722;85;2012-03-01;00023
-3.731944;40.394722;85;2012-04-01;00022
-3.731944;40.394722;85;2012-05-01;00022
-3.731944;40.394722;85;2012-06-01;00019
-3.731944;40.394722;85;2012-07-01;00020
-3.731944;40.394722;85;2012-08-01;00017
-3.731944;40.394722;85;2012-09-01;00022
-3.731944;40.394722;85;2012-10-01;00020
-3.731944;40.394722;85;2012-11-01;00023
-3.731944;40.394722;85;2012-12-01;00024
-3.731944;40.394722;89;2012-01-01;00.00
-3.731944;40.394722;89;2012-02-01;01.50
-3.731944;40.394722;89;2012-03-01;00.00
-3.731944;40.394722;89;2012-04-01;00.00
-3.731944;40.394722;89;2012-05-01;00.00
-3.731944;40.394722;89;2012-06-01;00.00
-3.731944;40.394722;89;2012-07-01;00.00
-3.731944;40.394722;89;2012-08-01;00.00
-3.731944;40.394722;89;2012-09-01;00.00
-3.731944;40.394722;89;2012-10-01;00.00
-3.731944;40.394722;89;2012-11-01;00.50
-3.731944;40.394722;89;2012-12-01;00.00
-3.749167;40.420000;01;2012-01-01;00002
-3.749167;40.420000;01;2012-02-01;00002
-3.749167;40.420000;01;2012-03-01;00003
-3.749167;40.420000;01;2012-04-01;00002
-3.749167;40.420000;01;2012-05-01;00002
-3.749167;40.420000;01;2012-06-01;00003
-3.749167;40.420000;01;2012-07-01;00002
-3.749167;40.420000;01;2012-08-01;00003
-3.749167;40.420000;01;2012-09-01;00002
-3.749167;40.420000;01;2012-10-01;00002
-3.749167;40.420000;01;2012-11-01;00001
-3.749167;40.420000;01;2012-12-01;00003
-3.749167;40.420000;06;2012-01-01;000.2
-3.749167;40.420000;06;2012-02-01;000.3
-3.749167;40.420000;06;2012-03-01;000.3
-3.749167;40.420000;06;2012-04-01;000.2
-3.749167;40.420000;06;2012-05-01;000.2
-3.749167;40.420000;06;2012-06-01;000.2
-3.749167;40.420000;06;2012-07-01;000.2
-3.749167;40.420000;06;2012-08-01;000.1N000.2
-3.749167;40.420000;06;2012-09-01;000.2
-3.749167;40.420000;06;2012-10-01;000.3
-3.749167;40.420000;06;2012-11-01;000.2
-3.749167;40.420000;06;2012-12-01;000.4
-3.749167;40.420000;07;2012-01-01;00001
-3.749167;40.420000;07;2012-02-01;00002
-3.749167;40.420000;07;2012-03-01;00006
-3.749167;40.420000;07;2012-04-01;00004
-3.749167;40.420000;07;2012-05-01;00002
-3.749167;40.420000;07;2012-06-01;00002
-3.749167;40.420000;07;2012-07-01;00004
-3.749167;40.420000;07;2012-08-01;00003
-3.749167;40.420000;07;2012-09-01;00001
-3.749167;40.420000;07;2012-10-01;00015
-3.749167;40.420000;07;2012-11-01;00001
-3.749167;40.420000;07;2012-12-01;00027
-3.749167;40.420000;08;2012-01-01;00004
-3.749167;40.420000;08;2012-02-01;00013
-3.749167;40.420000;08;2012-03-01;00032
-3.749167;40.420000;08;2012-04-01;00014
-3.749167;40.420000;08;2012-05-01;00016
-3.749167;40.420000;08;2012-06-01;00016
-3.749167;40.420000;08;2012-07-01;00016
-3.749167;40.420000;08;2012-08-01;00016
-3.749167;40.420000;08;2012-09-01;00007
-3.749167;40.420000;08;2012-10-01;00041
-3.749167;40.420000;08;2012-11-01;00014
-3.749167;40.420000;08;2012-12-01;00045
-3.749167;40.420000;09;2012-01-01;00005
-3.749167;40.420000;09;2012-02-01;00009
-3.749167;40.420000;09;2012-03-01;00015
-3.749167;40.420000;09;2012-04-01;00008
-3.749167;40.420000;09;2012-05-01;00009
-3.749167;40.420000;09;2012-06-01;00019
-3.749167;40.420000;09;2012-07-01;00006
-3.749167;40.420000;09;2012-08-01;00008
-3.749167;40.420000;09;2012-09-01;00006
-3.749167;40.420000;09;2012-10-01;00011
-3.749167;40.420000;09;2012-11-01;00005
-3.749167;40.420000;09;2012-12-01;00011
-3.749167;40.420000;10;2012-01-01;00005
-3.749167;40.420000;10;2012-02-01;00010
-3.749167;40.420000;10;2012-03-01;00024
-3.749167;40.420000;10;2012-04-01;00013
-3.749167;40.420000;10;2012-05-01;00012
-3.749167;40.420000;10;2012-06-01;00051
-3.749167;40.420000;10;2012-07-01;00014
-3.749167;40.420000;10;2012-08-01;00019
-3.749167;40.420000;10;2012-09-01;00011
-3.749167;40.420000;10;2012-10-01;00019
-3.749167;40.420000;10;2012-11-01;00008
-3.749167;40.420000;10;2012-12-01;00014
-3.749167;40.420000;14;2012-01-01;00054
-3.749167;40.420000;14;2012-02-01;00052
-3.749167;40.420000;14;2012-03-01;00039
-3.749167;40.420000;14;2012-04-01;00060
-3.749167;40.420000;14;2012-05-01;00058
-3.749167;40.420000;14;2012-06-01;00067
-3.749167;40.420000;14;2012-07-01;00065
-3.749167;40.420000;14;2012-08-01;00074
-3.749167;40.420000;14;2012-09-01;00070
-3.749167;40.420000;14;2012-10-01;00028
-3.749167;40.420000;14;2012-11-01;00046
-3.749167;40.420000;14;2012-12-01;00017
-3.749167;40.420000;20;2012-01-01;000.4
-3.749167;40.420000;20;2012-02-01;000.7
-3.749167;40.420000;20;2012-03-01;001.7
-3.749167;40.420000;20;2012-04-01;000.8
-3.749167;40.420000;20;2012-05-01;000.6
-3.749167;40.420000;20;2012-06-01;000.9
-3.749167;40.420000;20;2012-07-01;000.6
-3.749167;40.420000;20;2012-08-01;001.2
-3.749167;40.420000;20;2012-09-01;000.5
-3.749167;40.420000;20;2012-10-01;003.1
-3.749167;40.420000;20;2012-11-01;000.6
-3.749167;40.420000;20;2012-12-01;001.7
-3.749167;40.420000;30;2012-01-01;000.5
-3.749167;40.420000;30;2012-02-01;000.8
-3.749167;40.420000;30;2012-03-01;000.8
-3.749167;40.420000;30;2012-04-01;000.5
-3.749167;40.420000;30;2012-05-01;000.5
-3.749167;40.420000;30;2012-06-01;000.6
-3.749167;40.420000;30;2012-07-01;000.4
-3.749167;40.420000;30;2012-08-01;000.6
-3.749167;40.420000;30;2012-09-01;000.4
-3.749167;40.420000;30;2012-10-01;000.8
-3.749167;40.420000;30;2012-11-01;000.4
-3.749167;40.420000;30;2012-12-01;000.9
-3.749167;40.420000;35;2012-01-01;000.4
-3.749167;40.420000;35;2012-02-01;000.4
-3.749167;40.420000;35;2012-03-01;000.7
-3.749167;40.420000;35;2012-04-01;000.6
-3.749167;40.420000;35;2012-05-01;000.5
-3.749167;40.420000;35;2012-06-01;000.6
-3.749167;40.420000;35;2012-07-01;000.3
-3.749167;40.420000;35;2012-08-01;001.2
-3.749167;40.420000;35;2012-09-01;000.6
-3.749167;40.420000;35;2012-10-01;001.2
-3.749167;40.420000;35;2012-11-01;000.6
-3.749167;40.420000;35;2012-12-01;000.5
-3.749167;40.420000;42;2012-01-01;01.23
-3.749167;40.420000;42;2012-02-01;01.23
-3.749167;40.420000;42;2012-03-01;01.18
-3.749167;40.420000;42;2012-04-01;01.28
-3.749167;40.420000;42;2012-05-01;01.30
-3.749167;40.420000;42;2012-06-01;01.36
-3.749167;40.420000;42;2012-07-01;01.34
-3.749167;40.420000;42;2012-08-01;01.33
-3.749167;40.420000;42;2012-09-01;01.34
-3.749167;40.420000;42;2012-10-01;01.42
-3.749167;40.420000;42;2012-11-01;01.30
-3.749167;40.420000;42;2012-12-01;01.45
-3.749167;40.420000;44;2012-01-01;00.14
-3.749167;40.420000;44;2012-02-01;00.13
-3.749167;40.420000;44;2012-03-01;00.10
-3.749167;40.420000;44;2012-04-01;00.15
-3.749167;40.420000;44;2012-05-01;00.13
-3.749167;40.420000;44;2012-06-01;00.24
-3.749167;40.420000;44;2012-07-01;00.25
-3.749167;40.420000;44;2012-08-01;00.25
-3.749167;40.420000;44;2012-09-01;00.25
-3.749167;40.420000;44;2012-10-01;00.27
-3.749167;40.420000;44;2012-11-01;00.23
-3.749167;40.420000;44;2012-12-01;00.32
-3.749167;40.420000;80;2012-01-01;00007
-3.749167;40.420000;80;2012-02-01;00010
-3.749167;40.420000;80;2012-03-01;00009
-3.749167;40.420000;80;2012-04-01;00028
-3.749167;40.420000;80;2012-05-01;00037
-3.749167;40.420000;80;2012-06-01;00052
-3.749167;40.420000;80;2012-07-01;00068
-3.749167;40.420000;80;2012-08-01;00064
-3.749167;40.420000;80;2012-09-01;00051
-3.749167;40.420000;80;2012-10-01;00033
-3.749167;40.420000;80;2012-11-01;00017
-3.749167;40.420000;80;2012-12-01;00015
-3.749167;40.420000;81;2012-01-01;03.65
-3.749167;40.420000;81;2012-02-01;03.02
-3.749167;40.420000;81;2012-03-01;02.02
-3.749167;40.420000;81;2012-04-01;02.40
-3.749167;40.420000;81;2012-05-01;02.06
-3.749167;40.420000;81;2012-06-01;03.14
-3.749167;40.420000;81;2012-07-01;02.30
-3.749167;40.420000;81;2012-08-01;02.69
-3.749167;40.420000;81;2012-09-01;03.11
-3.749167;40.420000;81;2012-10-01;01.70
-3.749167;40.420000;81;2012-11-01;04.15
-3.749167;40.420000;81;2012-12-01;01.37
-3.749167;40.420000;82;2012-01-01;00010
-3.749167;40.420000;82;2012-02-01;00013
-3.749167;40.420000;82;2012-03-01;00009
-3.749167;40.420000;82;2012-04-01;00008
-3.749167;40.420000;82;2012-05-01;00013
-3.749167;40.420000;82;2012-06-01;00009
-3.749167;40.420000;82;2012-07-01;00005
-3.749167;40.420000;82;2012-08-01;00008
-3.749167;40.420000;82;2012-09-01;00003
-3.749167;40.420000;82;2012-10-01;00008
-3.749167;40.420000;82;2012-11-01;00008
-3.749167;40.420000;82;2012-12-01;00009
-3.749167;40.420000;83;2012-01-01;009.5
-3.749167;40.420000;83;2012-02-01;001.8
-3.749167;40.420000;83;2012-03-01;009.5
-3.749167;40.420000;83;2012-04-01;014.6
-3.749167;40.420000;83;2012-05-01;012.4
-3.749167;40.420000;83;2012-06-01;024.8
-3.749167;40.420000;83;2012-07-01;023.2
-3.749167;40.420000;83;2012-08-01;027.1
-3.749167;40.420000;83;2012-09-01;020.8
-3.749167;40.420000;83;2012-10-01;016.5
-3.749167;40.420000;83;2012-11-01;012.6
-3.749167;40.420000;83;2012-12-01;002.5
-3.749167;40.420000;85;2012-01-01;00021
-3.749167;40.420000;85;2012-02-01;00021
-3.749167;40.420000;85;2012-03-01;00022
-3.749167;40.420000;85;2012-04-01;00020
-3.749167;40.420000;85;2012-05-01;00024
-3.749167;40.420000;85;2012-06-01;00016
-3.749167;40.420000;85;2012-07-01;00013
-3.749167;40.420000;85;2012-08-01;00024
-3.749167;40.420000;85;2012-09-01;00021
-3.749167;40.420000;85;2012-10-01;00019
-3.749167;40.420000;85;2012-11-01;00011
-3.749167;40.420000;85;2012-12-01;00012
-3.749167;40.420000;86;2012-01-01;00056
-3.749167;40.420000;86;2012-02-01;00044
-3.749167;40.420000;86;2012-03-01;00062
-3.749167;40.420000;86;2012-04-01;00051
-3.749167;40.420000;86;2012-05-01;00050
-3.749167;40.420000;86;2012-06-01;00033
-3.749167;40.420000;86;2012-07-01;00024
-3.749167;40.420000;86;2012-08-01;00019
-3.749167;40.420000;86;2012-09-01;00026
-3.749167;40.420000;86;2012-10-01;00051
-3.749167;40.420000;86;2012-11-01;00068
-3.749167;40.420000;86;2012-12-01;00056
-3.749167;40.420000;87;2012-01-01;00936
-3.749167;40.420000;87;2012-02-01;00920
-3.749167;40.420000;87;2012-03-01;00932
-3.749167;40.420000;87;2012-04-01;00925
-3.749167;40.420000;87;2012-05-01;00934
-3.749167;40.420000;87;2012-06-01;00936
-3.749167;40.420000;87;2012-07-01;00941
-3.749167;40.420000;87;2012-08-01;00937
-3.749167;40.420000;87;2012-09-01;00942
-3.749167;40.420000;87;2012-10-01;00942
-3.749167;40.420000;87;2012-11-01;00932
-3.749167;40.420000;87;2012-12-01;00943
-3.749167;40.420000;88;2012-01-01;00073
-3.749167;40.420000;88;2012-02-01;00118
-3.749167;40.420000;88;2012-03-01;00069
-3.749167;40.420000;88;2012-04-01;00222
-3.749167;40.420000;88;2012-05-01;00261
-3.749167;40.420000;88;2012-06-01;00196
-3.749167;40.420000;88;2012-07-01;00255
-3.749167;40.420000;88;2012-08-01;00241
-3.749167;40.420000;88;2012-09-01;00214
-3.749167;40.420000;88;2012-10-01;00143
-3.749167;40.420000;88;2012-11-01;00089
-3.749167;40.420000;88;2012-12-01;00098
-3.749167;40.420000;89;2012-01-01;00.00
-3.749167;40.420000;89;2012-02-01;01.30
-3.749167;40.420000;89;2012-03-01;00.00
-3.749167;40.420000;89;2012-04-01;00.00
-3.749167;40.420000;89;2012-05-01;01.30
-3.749167;40.420000;89;2012-06-01;00.00
-3.749167;40.420000;89;2012-07-01;00.00
-3.749167;40.420000;89;2012-08-01;00.00
-3.749167;40.420000;89;2012-09-01;00.00
-3.749167;40.420000;89;2012-10-01;00.00
-3.749167;40.420000;89;2012-11-01;00.20
-3.749167;40.420000;89;2012-12-01;00.00
-3.575000;40.474722;07;2012-01-01;00008
-3.575000;40.474722;07;2012-02-01;00008
-3.575000;40.474722;07;2012-03-01;00019
-3.575000;40.474722;07;2012-04-01;00018
-3.575000;40.474722;07;2012-05-01;00007
-3.575000;40.474722;07;2012-06-01;00004
-3.575000;40.474722;07;2012-07-01;00005
-3.575000;40.474722;07;2012-08-01;00009
-3.575000;40.474722;07;2012-09-01;00001
-3.575000;40.474722;07;2012-10-01;00020
-3.575000;40.474722;07;2012-11-01;00008
-3.575000;40.474722;07;2012-12-01;00023
-3.575000;40.474722;08;2012-01-01;00024
-3.575000;40.474722;08;2012-02-01;00020
-3.575000;40.474722;08;2012-03-01;00052
-3.575000;40.474722;08;2012-04-01;00037
-3.575000;40.474722;08;2012-05-01;00033
-3.575000;40.474722;08;2012-06-01;00025
-3.575000;40.474722;08;2012-07-01;00024
-3.575000;40.474722;08;2012-08-01;00038
-3.575000;40.474722;08;2012-09-01;00006
-3.575000;40.474722;08;2012-10-01;00057
-3.575000;40.474722;08;2012-11-01;00030
-3.575000;40.474722;08;2012-12-01;00054
-3.575000;40.474722;14;2012-01-01;00038
-3.575000;40.474722;14;2012-02-01;00050
-3.575000;40.474722;14;2012-03-01;00028
-3.575000;40.474722;14;2012-04-01;00049
-3.575000;40.474722;14;2012-05-01;00055
-3.575000;40.474722;14;2012-06-01;00070
-3.575000;40.474722;14;2012-07-01;00069
-3.575000;40.474722;14;2012-08-01;00059
-3.575000;40.474722;14;2012-09-01;00079
-3.575000;40.474722;14;2012-10-01;00025
-3.575000;40.474722;14;2012-11-01;00041
-3.575000;40.474722;14;2012-12-01;00018
-3.575000;40.474722;42;2012-01-01;01.29
-3.575000;40.474722;42;2012-02-01;01.28
-3.575000;40.474722;42;2012-03-01;01.38
-3.575000;40.474722;42;2012-04-01;01.33
-3.575000;40.474722;42;2012-05-01;01.32
-3.575000;40.474722;42;2012-06-01;01.24
-3.575000;40.474722;42;2012-07-01;01.18
-3.575000;40.474722;42;2012-08-01;01.37
-3.575000;40.474722;42;2012-09-01;01.19
-3.575000;40.474722;42;2012-10-01;01.35
-3.575000;40.474722;42;2012-11-01;01.22
-3.575000;40.474722;42;2012-12-01;01.38
-3.575000;40.474722;44;2012-01-01;00.15
-3.575000;40.474722;44;2012-02-01;00.17
-3.575000;40.474722;44;2012-03-01;00.20
-3.575000;40.474722;44;2012-04-01;00.19
-3.575000;40.474722;44;2012-05-01;00.18
-3.575000;40.474722;44;2012-06-01;00.14
-3.575000;40.474722;44;2012-07-01;00.13
-3.575000;40.474722;44;2012-08-01;00.25
-3.575000;40.474722;44;2012-09-01;00.11
-3.575000;40.474722;44;2012-10-01;00.17
-3.575000;40.474722;44;2012-11-01;00.13
-3.575000;40.474722;44;2012-12-01;00.18
-3.575000;40.474722;85;2012-01-01;00021
-3.575000;40.474722;85;2012-02-01;00018
-3.575000;40.474722;85;2012-03-01;00020
-3.575000;40.474722;85;2012-04-01;00021
-3.575000;40.474722;85;2012-05-01;00021
-3.575000;40.474722;85;2012-06-01;00019
-3.575000;40.474722;85;2012-07-01;00021
-3.575000;40.474722;85;2012-08-01;00022
-3.575000;40.474722;85;2012-09-01;00021
-3.575000;40.474722;85;2012-10-01;00021
-3.575000;40.474722;85;2012-11-01;00021
-3.575000;40.474722;85;2012-12-01;00019
-3.703333;40.419167;01;2012-01-01;00006
-3.703333;40.419167;01;2012-02-01;00004
-3.703333;40.419167;01;2012-03-01;00006
-3.703333;40.419167;01;2012-04-01;00003
-3.703333;40.419167;01;2012-05-01;00003
-3.703333;40.419167;01;2012-06-01;00002
-3.703333;40.419167;01;2012-07-01;00002
-3.703333;40.419167;01;2012-08-01;00002
-3.703333;40.419167;01;2012-09-01;00002
-3.703333;40.419167;01;2012-10-01;00003
-3.703333;40.419167;01;2012-11-01;00004
-3.703333;40.419167;01;2012-12-01;00009
-3.703333;40.419167;06;2012-01-01;000.3
-3.703333;40.419167;06;2012-02-01;000.4
-3.703333;40.419167;06;2012-03-01;000.4
-3.703333;40.419167;06;2012-04-01;000.3
-3.703333;40.419167;06;2012-05-01;000.3
-3.703333;40.419167;06;2012-06-01;000.2
-3.703333;40.419167;06;2012-07-01;000.2
-3.703333;40.419167;06;2012-08-01;000.2
-3.703333;40.419167;06;2012-09-01;000.2
-3.703333;40.419167;06;2012-10-01;000.4
-3.703333;40.419167;06;2012-11-01;000.3
-3.703333;40.419167;06;2012-12-01;000.6
-3.703333;40.419167;07;2012-01-01;00012
-3.703333;40.419167;07;2012-02-01;00024
-3.703333;40.419167;07;2012-03-01;00014
-3.703333;40.419167;07;2012-04-01;00019
-3.703333;40.419167;07;2012-05-01;00008
-3.703333;40.419167;07;2012-06-01;00008
-3.703333;40.419167;07;2012-07-01;00008
-3.703333;40.419167;07;2012-08-01;00011
-3.703333;40.419167;07;2012-09-01;00007
-3.703333;40.419167;07;2012-10-01;00042
-3.703333;40.419167;07;2012-11-01;00012
-3.703333;40.419167;07;2012-12-01;00060
-3.703333;40.419167;08;2012-01-01;00033
-3.703333;40.419167;08;2012-02-01;00045
-3.703333;40.419167;08;2012-03-01;00051
-3.703333;40.419167;08;2012-04-01;00033
-3.703333;40.419167;08;2012-05-01;00038
-3.703333;40.419167;08;2012-06-01;00036
-3.703333;40.419167;08;2012-07-01;00027
-3.703333;40.419167;08;2012-08-01;00040
-3.703333;40.419167;08;2012-09-01;00019
-3.703333;40.419167;08;2012-10-01;00067
-3.703333;40.419167;08;2012-11-01;00030
-3.703333;40.419167;08;2012-12-01;00067
-3.703333;40.419167;14;2012-01-01;00022
-3.703333;40.419167;14;2012-02-01;00021
-3.703333;40.419167;14;2012-03-01;00027
-3.703333;40.419167;14;2012-04-01;00053
-3.703333;40.419167;14;2012-05-01;00050
-3.703333;40.419167;14;2012-06-01;00056
-3.703333;40.419167;14;2012-07-01;00059
-3.703333;40.419167;14;2012-08-01;00056
-3.703333;40.419167;14;2012-09-01;00066
-3.703333;40.419167;14;2012-10-01;00023
-3.703333;40.419167;14;2012-11-01;00034
-3.703333;40.419167;14;2012-12-01;00014
-3.703333;40.419167;85;2012-01-01;00023
-3.703333;40.419167;85;2012-02-01;00022
-3.703333;40.419167;85;2012-03-01;00024
-3.703333;40.419167;85;2012-04-01;00024
-3.703333;40.419167;85;2012-05-01;00024
-3.703333;40.419167;85;2012-06-01;00023
-3.703333;40.419167;85;2012-07-01;00022
-3.703333;40.419167;85;2012-08-01;00022
-3.703333;40.419167;85;2012-09-01;00022
-3.703333;40.419167;85;2012-10-01;00022
-3.703333;40.419167;85;2012-11-01;00022
-3.703333;40.419167;85;2012-12-01;00021
-3.645278;40.408056;01;2012-01-01;00005
-3.645278;40.408056;01;2012-02-01;00005
-3.645278;40.408056;01;2012-03-01;00014
-3.645278;40.408056;01;2012-04-01;00006
-3.645278;40.408056;01;2012-05-01;00005
-3.645278;40.408056;01;2012-06-01;00004
-3.645278;40.408056;01;2012-07-01;00004
-3.645278;40.408056;01;2012-08-01;00001
-3.645278;40.408056;01;2012-09-01;00001
-3.645278;40.408056;01;2012-10-01;00004
-3.645278;40.408056;01;2012-11-01;00002
-3.645278;40.408056;01;2012-12-01;00011
-3.645278;40.408056;06;2012-01-01;000.3
-3.645278;40.408056;06;2012-02-01;000.4
-3.645278;40.408056;06;2012-03-01;000.4
-3.645278;40.408056;06;2012-04-01;000.3
-3.645278;40.408056;06;2012-05-01;000.3
-3.645278;40.408056;06;2012-06-01;000.2
-3.645278;40.408056;06;2012-07-01;000.2
-3.645278;40.408056;06;2012-08-01;000.2
-3.645278;40.408056;06;2012-09-01;000.2
-3.645278;40.408056;06;2012-10-01;000.3
-3.645278;40.408056;06;2012-11-01;000.3
-3.645278;40.408056;06;2012-12-01;000.6
-3.645278;40.408056;07;2012-01-01;00012
-3.645278;40.408056;07;2012-02-01;00007
-3.645278;40.408056;07;2012-03-01;00014
-3.645278;40.408056;07;2012-04-01;00020
-3.645278;40.408056;07;2012-05-01;00007
-3.645278;40.408056;07;2012-06-01;00007
-3.645278;40.408056;07;2012-07-01;00008
-3.645278;40.408056;07;2012-08-01;00008
-3.645278;40.408056;07;2012-09-01;00002
-3.645278;40.408056;07;2012-10-01;00026
-3.645278;40.408056;07;2012-11-01;00015
-3.645278;40.408056;07;2012-12-01;00051
-3.645278;40.408056;08;2012-01-01;00032
-3.645278;40.408056;08;2012-02-01;00020
-3.645278;40.408056;08;2012-03-01;00056
-3.645278;40.408056;08;2012-04-01;00039
-3.645278;40.408056;08;2012-05-01;00035
-3.645278;40.408056;08;2012-06-01;00030
-3.645278;40.408056;08;2012-07-01;00032
-3.645278;40.408056;08;2012-08-01;00041
-3.645278;40.408056;08;2012-09-01;00009
-3.645278;40.408056;08;2012-10-01;00063
-3.645278;40.408056;08;2012-11-01;00029
-3.645278;40.408056;08;2012-12-01;00075
-3.645278;40.408056;10;2012-01-01;00007
-3.645278;40.408056;10;2012-02-01;00011
-3.645278;40.408056;10;2012-03-01;00033
